Voice Name (Persona),Category,Script Text,FILENAME,Stability,Similarity,Style
Firecracker,NUMBER CALL,"<break time=""1.0s"" />We have B-5!<break time=""1.0s"" /><break time=""0.5s"" /> B!<break time=""0.5s"" /> Zero Five!<break time=""1.0s"" /> ...Final Call: B-5!!...<break time=""5.0s"" />",01_B-5_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Mark your boards for B-6!<break time=""1.0s"" /><break time=""0.5s"" /> B!<break time=""0.5s"" /> Zero Six!<break time=""1.0s"" /> ...Final Call: B-6!!...<break time=""5.0s"" />",01_B-6_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Moving along to B-7!<break time=""1.0s"" /> Lucky number seven!<break time=""0.5s"" /> B!<break time=""0.5s"" /> Zero Seven!<break time=""1.0s"" /> ...Final Call: B-7!!...<break time=""5.0s"" />",01_B-7_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Here comes B-8!<break time=""1.0s"" /> Garden gate!<break time=""0.5s"" /> B!<break time=""0.5s"" /> Zero Eight!<break time=""1.0s"" /> ...Final Call: B-8!!...<break time=""5.0s"" />",01_B-8_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />We have B-9!<break time=""1.0s"" /><break time=""0.5s"" /> B!<break time=""0.5s"" /> Zero Nine!<break time=""1.0s"" /> ...Final Call: B-9!!...<break time=""5.0s"" />",01_B-9_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Next up is B-10!<break time=""1.0s"" /> Right on the money!<break time=""0.5s"" /> B!<break time=""0.5s"" /> One Zero!<break time=""1.0s"" /> ...Final Call: B-10!!...<break time=""5.0s"" />",01_B-10_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Looking for B-11!<break time=""1.0s"" /> Legs eleven!<break time=""0.5s"" /> B!<break time=""0.5s"" /> One One!<break time=""1.0s"" /> ...Final Call: B-11!!...<break time=""5.0s"" />",01_B-11_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Mark your cards for B-12!<break time=""1.0s"" /> One dozen!<break time=""0.5s"" /> B!<break time=""0.5s"" /> One Two!<break time=""1.0s"" /> ...Final Call: B-12!!...<break time=""5.0s"" />",01_B-12_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Here is B-13!<break time=""1.0s"" /> Unlucky for some!<break time=""0.5s"" /> B!<break time=""0.5s"" /> One Three!<break time=""1.0s"" /> ...Final Call: B-13!!...<break time=""5.0s"" />",01_B-13_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />We have B-14!<break time=""1.0s"" /><break time=""0.5s"" /> B!<break time=""0.5s"" /> One Four!<break time=""1.0s"" /> ...Final Call: B-14!!...<break time=""5.0s"" />",01_B-14_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Last of the B's, it is B-15!<break time=""1.0s"" /><break time=""0.5s"" /> B!<break time=""0.5s"" /> One Five!<break time=""1.0s"" /> ...Final Call: B-15!!...<break time=""5.0s"" />",01_B-15_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Moving into the next column with I-16!<break time=""1.0s"" /> Sweet sixteen!<break time=""0.5s"" /> EYE!<break time=""0.5s"" /> One Six!<break time=""1.0s"" /> ...Final Call: I-16!!...<break time=""5.0s"" />",02_I-16_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Here comes I-17!<break time=""1.0s"" /> Dancing queen!<break time=""0.5s"" /> EYE!<break time=""0.5s"" /> One Seven!<break time=""1.0s"" /> ...Final Call: I-17!!...<break time=""5.0s"" />",02_I-17_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Next up is I-18!<break time=""1.0s"" /><break time=""0.5s"" /> EYE!<break time=""0.5s"" /> One Eight!<break time=""1.0s"" /> ...Final Call: I-18!!...<break time=""5.0s"" />",02_I-18_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Looking for I-19!<break time=""1.0s"" /><break time=""0.5s"" /> EYE!<break time=""0.5s"" /> One Nine!<break time=""1.0s"" /> ...Final Call: I-19!!...<break time=""5.0s"" />",02_I-19_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />We have I-20!<break time=""1.0s"" /><break time=""0.5s"" /> EYE!<break time=""0.5s"" /> Two Zero!<break time=""1.0s"" /> ...Final Call: I-20!!...<break time=""5.0s"" />",02_I-20_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Mark your boards for I-21!<break time=""1.0s"" /> Key of the door!<break time=""0.5s"" /> EYE!<break time=""0.5s"" /> Two One!<break time=""1.0s"" /> ...Final Call: I-21!!...<break time=""5.0s"" />",02_I-21_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Here is I-22!<break time=""1.0s"" /> Two little ducks!<break time=""0.5s"" /> EYE!<break time=""0.5s"" /> Two Two!<break time=""1.0s"" /> ...Final Call: I-22!!...<break time=""5.0s"" />",02_I-22_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Next out is I-23!<break time=""1.0s"" /><break time=""0.5s"" /> EYE!<break time=""0.5s"" /> Two Three!<break time=""1.0s"" /> ...Final Call: I-23!!...<break time=""5.0s"" />",02_I-23_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Looking for I-24!<break time=""1.0s"" /><break time=""0.5s"" /> EYE!<break time=""0.5s"" /> Two Four!<break time=""1.0s"" /> ...Final Call: I-24!!...<break time=""5.0s"" />",02_I-24_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />We have I-25!<break time=""1.0s"" /><break time=""0.5s"" /> EYE!<break time=""0.5s"" /> Two Five!<break time=""1.0s"" /> ...Final Call: I-25!!...<break time=""5.0s"" />",02_I-25_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Mark your cards for I-26!<break time=""1.0s"" /><break time=""0.5s"" /> EYE!<break time=""0.5s"" /> Two Six!<break time=""1.0s"" /> ...Final Call: I-26!!...<break time=""5.0s"" />",02_I-26_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Here comes I-27!<break time=""1.0s"" /><break time=""0.5s"" /> EYE!<break time=""0.5s"" /> Two Seven!<break time=""1.0s"" /> ...Final Call: I-27!!...<break time=""5.0s"" />",02_I-27_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Next up is I-28!<break time=""1.0s"" /><break time=""0.5s"" /> EYE!<break time=""0.5s"" /> Two Eight!<break time=""1.0s"" /> ...Final Call: I-28!!...<break time=""5.0s"" />",02_I-28_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Looking for I-29!<break time=""1.0s"" /><break time=""0.5s"" /> EYE!<break time=""0.5s"" /> Two Nine!<break time=""1.0s"" /> ...Final Call: I-29!!...<break time=""5.0s"" />",02_I-29_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Last one in this column is I-30!<break time=""1.0s"" /> Burlington Bertie!<break time=""0.5s"" /> EYE!<break time=""0.5s"" /> Three Zero!<break time=""1.0s"" /> ...Final Call: I-30!!...<break time=""5.0s"" />",02_I-30_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Starting the middle column with N-31!<break time=""1.0s"" /><break time=""0.5s"" /> N!<break time=""0.5s"" /> Three One!<break time=""1.0s"" /> ...Final Call: N-31!!...<break time=""5.0s"" />",03_N-31_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Here comes N-32!<break time=""1.0s"" /><break time=""0.5s"" /> N!<break time=""0.5s"" /> Three Two!<break time=""1.0s"" /> ...Final Call: N-32!!...<break time=""5.0s"" />",03_N-32_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Next up is N-33!<break time=""1.0s"" /> All the threes!<break time=""0.5s"" /> N!<break time=""0.5s"" /> Three Three!<break time=""1.0s"" /> ...Final Call: N-33!!...<break time=""5.0s"" />",03_N-33_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Looking for N-34!<break time=""1.0s"" /> Keep those markers moving!<break time=""0.5s"" /> N!<break time=""0.5s"" /> Three Four!<break time=""1.0s"" /> ...Final Call: N-34!!...<break time=""5.0s"" />",03_N-34_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />We have N-35!<break time=""1.0s"" /><break time=""0.5s"" /> N!<break time=""0.5s"" /> Three Five!<break time=""1.0s"" /> ...Final Call: N-35!!...<break time=""5.0s"" />",03_N-35_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Mark your boards for N-36!<break time=""1.0s"" /><break time=""0.5s"" /> N!<break time=""0.5s"" /> Three Six!<break time=""1.0s"" /> ...Final Call: N-36!!...<break time=""5.0s"" />",03_N-36_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Here is N-37!<break time=""1.0s"" /><break time=""0.5s"" /> N!<break time=""0.5s"" /> Three Seven!<break time=""1.0s"" /> ...Final Call: N-37!!...<break time=""5.0s"" />",03_N-37_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Next out is N-38!<break time=""1.0s"" /><break time=""0.5s"" /> N!<break time=""0.5s"" /> Three Eight!<break time=""1.0s"" /> ...Final Call: N-38!!...<break time=""5.0s"" />",03_N-38_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Looking for N-39!<break time=""1.0s"" /><break time=""0.5s"" /> N!<break time=""0.5s"" /> Three Nine!<break time=""1.0s"" /> ...Final Call: N-39!!...<break time=""5.0s"" />",03_N-39_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />We have N-40!<break time=""1.0s"" /> Life begins at forty!<break time=""0.5s"" /> N!<break time=""0.5s"" /> Four Zero!<break time=""1.0s"" /> ...Final Call: N-40!!...<break time=""5.0s"" />",03_N-40_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Mark your cards for N-41!<break time=""1.0s"" /><break time=""0.5s"" /> N!<break time=""0.5s"" /> Four One!<break time=""1.0s"" /> ...Final Call: N-41!!...<break time=""5.0s"" />",03_N-41_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Here comes N-42!<break time=""1.0s"" /><break time=""0.5s"" /> N!<break time=""0.5s"" /> Four Two!<break time=""1.0s"" /> ...Final Call: N-42!!...<break time=""5.0s"" />",03_N-42_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Next up is N-43!<break time=""1.0s"" /><break time=""0.5s"" /> N!<break time=""0.5s"" /> Four Three!<break time=""1.0s"" /> ...Final Call: N-43!!...<break time=""5.0s"" />",03_N-43_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Looking for N-44!<break time=""1.0s"" /> All the fours!<break time=""0.5s"" /> N!<break time=""0.5s"" /> Four Four!<break time=""1.0s"" /> ...Final Call: N-44!!...<break time=""5.0s"" />",03_N-44_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Right in the middle, it is N-45!<break time=""1.0s"" /><break time=""0.5s"" /> N!<break time=""0.5s"" /> Four Five!<break time=""1.0s"" /> ...Final Call: N-45!!...<break time=""5.0s"" />",03_N-45_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Moving to the next letter with G-46!<break time=""1.0s"" /><break time=""0.5s"" /> G!<break time=""0.5s"" /> Four Six!<break time=""1.0s"" /> ...Final Call: G-46!!...<break time=""5.0s"" />",04_G-46_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Here comes G-47!<break time=""1.0s"" /><break time=""0.5s"" /> G!<break time=""0.5s"" /> Four Seven!<break time=""1.0s"" /> ...Final Call: G-47!!...<break time=""5.0s"" />",04_G-47_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Next up is G-48!<break time=""1.0s"" /><break time=""0.5s"" /> G!<break time=""0.5s"" /> Four Eight!<break time=""1.0s"" /> ...Final Call: G-48!!...<break time=""5.0s"" />",04_G-48_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Looking for G-49!<break time=""1.0s"" /><break time=""0.5s"" /> G!<break time=""0.5s"" /> Four Nine!<break time=""1.0s"" /> ...Final Call: G-49!!...<break time=""5.0s"" />",04_G-49_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />We have G-50!<break time=""1.0s"" /> Half a century!<break time=""0.5s"" /> G!<break time=""0.5s"" /> Five Zero!<break time=""1.0s"" /> ...Final Call: G-50!!...<break time=""5.0s"" />",04_G-50_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Mark your boards for G-51!<break time=""1.0s"" /><break time=""0.5s"" /> G!<break time=""0.5s"" /> Five One!<break time=""1.0s"" /> ...Final Call: G-51!!...<break time=""5.0s"" />",04_G-51_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Here is G-52!<break time=""1.0s"" /><break time=""0.5s"" /> G!<break time=""0.5s"" /> Five Two!<break time=""1.0s"" /> ...Final Call: G-52!!...<break time=""5.0s"" />",04_G-52_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Next out is G-53!<break time=""1.0s"" /><break time=""0.5s"" /> G!<break time=""0.5s"" /> Five Three!<break time=""1.0s"" /> ...Final Call: G-53!!...<break time=""5.0s"" />",04_G-53_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Looking for G-54!<break time=""1.0s"" /><break time=""0.5s"" /> G!<break time=""0.5s"" /> Five Four!<break time=""1.0s"" /> ...Final Call: G-54!!...<break time=""5.0s"" />",04_G-54_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Moving along to G-55!<break time=""1.0s"" /> Double nickels!<break time=""0.5s"" /> G!<break time=""0.5s"" /> Five Five!<break time=""1.0s"" /> ...Final Call: G-55!!...<break time=""5.0s"" />",04_G-55_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Mark your cards for G-56!<break time=""1.0s"" /><break time=""0.5s"" /> G!<break time=""0.5s"" /> Five Six!<break time=""1.0s"" /> ...Final Call: G-56!!...<break time=""5.0s"" />",04_G-56_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Here comes G-57!<break time=""1.0s"" /> Heinz varieties!<break time=""0.5s"" /> G!<break time=""0.5s"" /> Five Seven!<break time=""1.0s"" /> ...Final Call: G-57!!...<break time=""5.0s"" />",04_G-57_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Next up is G-58!<break time=""1.0s"" /><break time=""0.5s"" /> G!<break time=""0.5s"" /> Five Eight!<break time=""1.0s"" /> ...Final Call: G-58!!...<break time=""5.0s"" />",04_G-58_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Looking for G-59!<break time=""1.0s"" /><break time=""0.5s"" /> G!<break time=""0.5s"" /> Five Nine!<break time=""1.0s"" /> ...Final Call: G-59!!...<break time=""5.0s"" />",04_G-59_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Last one in the G's is G-60!<break time=""1.0s"" /> Five dozen exactly!<break time=""0.5s"" /> G!<break time=""0.5s"" /> Six Zero!<break time=""1.0s"" /> ...Final Call: G-60!!...<break time=""5.0s"" />",04_G-60_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Taking it to the outside with O-61!<break time=""1.0s"" /><break time=""0.5s"" /> O!<break time=""0.5s"" /> Six One!<break time=""1.0s"" /> ...Final Call: O-61!!...<break time=""5.0s"" />",05_O-61_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Here comes O-62!<break time=""1.0s"" /><break time=""0.5s"" /> O!<break time=""0.5s"" /> Six Two!<break time=""1.0s"" /> ...Final Call: O-62!!...<break time=""5.0s"" />",05_O-62_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Next up is O-63!<break time=""1.0s"" /><break time=""0.5s"" /> O!<break time=""0.5s"" /> Six Three!<break time=""1.0s"" /> ...Final Call: O-63!!...<break time=""5.0s"" />",05_O-63_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Looking for O-64!<break time=""1.0s"" /><break time=""0.5s"" /> O!<break time=""0.5s"" /> Six Four!<break time=""1.0s"" /> ...Final Call: O-64!!...<break time=""5.0s"" />",05_O-64_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />We have O-65!<break time=""1.0s"" /><break time=""0.5s"" /> O!<break time=""0.5s"" /> Six Five!<break time=""1.0s"" /> ...Final Call: O-65!!...<break time=""5.0s"" />",05_O-65_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Mark your boards for O-66!<break time=""1.0s"" /> Clickety click!<break time=""0.5s"" /> O!<break time=""0.5s"" /> Six Six!<break time=""1.0s"" /> ...Final Call: O-66!!...<break time=""5.0s"" />",05_O-66_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Here is O-67!<break time=""1.0s"" /><break time=""0.5s"" /> O!<break time=""0.5s"" /> Six Seven!<break time=""1.0s"" /> ...Final Call: O-67!!...<break time=""5.0s"" />",05_O-67_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Next out is O-68!<break time=""1.0s"" /><break time=""0.5s"" /> O!<break time=""0.5s"" /> Six Eight!<break time=""1.0s"" /> ...Final Call: O-68!!...<break time=""5.0s"" />",05_O-68_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Looking for O-69!<break time=""1.0s"" /> Either way up!<break time=""0.5s"" /> O!<break time=""0.5s"" /> Six Nine!<break time=""1.0s"" /> ...Final Call: O-69!!...<break time=""5.0s"" />",05_O-69_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />We have O-70!<break time=""1.0s"" /><break time=""0.5s"" /> O!<break time=""0.5s"" /> Seven Zero!<break time=""1.0s"" /> ...Final Call: O-70!!...<break time=""5.0s"" />",05_O-70_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Mark your cards for O-71!<break time=""1.0s"" /><break time=""0.5s"" /> O!<break time=""0.5s"" /> Seven One!<break time=""1.0s"" /> ...Final Call: O-71!!...<break time=""5.0s"" />",05_O-71_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Here comes O-72!<break time=""1.0s"" /><break time=""0.5s"" /> O!<break time=""0.5s"" /> Seven Two!<break time=""1.0s"" /> ...Final Call: O-72!!...<break time=""5.0s"" />",05_O-72_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Next up is O-73!<break time=""1.0s"" /><break time=""0.5s"" /> O!<break time=""0.5s"" /> Seven Three!<break time=""1.0s"" /> ...Final Call: O-73!!...<break time=""5.0s"" />",05_O-73_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Looking for O-74!<break time=""1.0s"" /><break time=""0.5s"" /> O!<break time=""0.5s"" /> Seven Four!<break time=""1.0s"" /> ...Final Call: O-74!!...<break time=""5.0s"" />",05_O-74_FIRECRACKER,0.8,0.8,0
Firecracker,NUMBER CALL,"<break time=""1.0s"" />Here comes O-75!<break time=""1.0s"" /> The granddaddy of them all!<break time=""0.5s"" /> O!<break time=""0.5s"" /> Seven Five!<break time=""1.0s"" /> ...Final Call: O-75!!...<break time=""5.0s"" />",05_O-75_FIRECRACKER,0.8,0.8,0
