Voice Name (Persona),Category,Script Text,FILENAME,Stability,Similarity,Style
Morning Firecracker,NUMBER CALL,"[playful] Next up is I28!!,[Long Pause] ...EYE!,[Long Pause] Two Eight!,[Long Pause] [shouting] ...Final Call:... I28!!...",02_I-28_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[shouting] Looking for I29!!,[Long Pause] ...EYE!,[Long Pause] Two Nine!,[Long Pause] [shouting] ...Final Call:... I29!!...",02_I-29_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[playful] Last one in the column is I30!!,[Long Pause] ...Burlington Bertie!,[Long Pause] EYE!,[Long Pause] Three Zero!,[Long Pause] [shouting] ...Final Call:... I30!!...",02_I-30_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[excited] Starting the middle column with N31!!,[Long Pause] ...N!...Three One!,[Long Pause] [shouting] ...Final Call:... N31!!...",03_N-31_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[playful] Here comes N32!!,[Long Pause] ...N!...Three Two!,[Long Pause] [shouting] ...Final Call:... N32!!...",03_N-32_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[excited] Next up is N33!!,[Long Pause] ...All the threes!,[Long Pause] N!...Three Three!,[Long Pause] [shouting] ...Final Call:... N33!!...",03_N-33_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[energetic] Looking for N34!!,[Long Pause] ...Keep those markers moving!,[Long Pause] N!...Three Four!,[Long Pause] [shouting] ...Final Call:... N34!!...",03_N-34_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[playful] We have N35!!,[Long Pause] ...N!...Three Five!,[Long Pause] [shouting] ...Final Call:... N35!!...",03_N-35_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[excited] Mark your boards for N36!!,[Long Pause] ...N!...Three Six!,[Long Pause] [shouting] ...Final Call:... N36!!...",03_N-36_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[playful] Here is N37!!,[Long Pause] ...N!...Three Seven!,[Long Pause] [shouting] ...Final Call:... N37!!...",03_N-37_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[shouting] Next out is N38!!,[Long Pause] ...N!...Three Eight!,[Long Pause] [shouting] ...Final Call:... N38!!...",03_N-38_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[excited] Looking for N39!!,[Long Pause] ...N!...Three Nine!,[Long Pause] [shouting] ...Final Call:... N39!!...",03_N-39_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[energetic] We have N40!!,[Long Pause] ...Life begins at forty!,[Long Pause] N!...Four Zero!,[Long Pause] [shouting] ...Final Call:... N40!!...",03_N-40_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[shouting] Mark your cards for N41!!,[Long Pause] ...N!...Four One!,[Long Pause] [shouting] ...Final Call:... N41!!...",03_N-41_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[playful] Here comes N42!!,[Long Pause] ...N!...Four Two!,[Long Pause] [shouting] ...Final Call:... N42!!...",03_N-42_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[energetic] Next up is N43!!,[Long Pause] ...N!...Four Three!,[Long Pause] [shouting] ...Final Call:... N43!!...",03_N-43_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[shouting] Looking for N44!,[Long Pause] ...All the fours!,[Long Pause] N!...Four Four!,[Long Pause] [shouting] ...Final Call:... N44!!...",03_N-44_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[energetic] Right in the middle, it's N45!!,[Long Pause] ...N!...Four Five!,[Long Pause] [shouting] ...Final Call:... N45!!...",03_N-45_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[playful] Moving to the next letter with G46!!,[Long Pause] ...G!...Four Six!,[Long Pause] [shouting] ...Final Call:... G46!!...",04_G-46_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[shouting] Here comes G47!!,[Long Pause] ...G!...Four Seven!,[Long Pause] [shouting] ...Final Call:... G47!!...",04_G-47_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[energetic] Next up is G48!!,[Long Pause] ...G!...Four Eight!,[Long Pause] [shouting] ...Final Call:... G48!!...",04_G-48_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[shouting] Looking for G49!!,[Long Pause] ...G!...Four Nine!,[Long Pause] [shouting] ...Final Call:... G49!!...",04_G-49_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[shouting] We have G50!!,[Long Pause] ...Half a century!,[Long Pause] G!...Five Zero!,[Long Pause] [shouting] ...Final Call:... G50!!...",04_G-50_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[shouting] Mark your boards for G51!!,[Long Pause] ...G!...Five One!,[Long Pause] [shouting] ...Final Call:... G51!!...",04_G-51_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[excited] Here is G52!!,[Long Pause] ...G!...Five Two!,[Long Pause] [shouting] ...Final Call:... G52!!...",04_G-52_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[playful] Next out is G53!!,[Long Pause] ...G!...Five Three!,[Long Pause] [shouting] ...Final Call:... G53!!...",04_G-53_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[excited] Looking for G54!!,[Long Pause] ...G!...Five Four!,[Long Pause] [shouting] ...Final Call:... G54!!...",04_G-54_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[playful] Moving along to G55!!,[Long Pause] ...Double nickels!,[Long Pause] G!...Five Five!,[Long Pause] [shouting] ...Final Call:... G55!!...",04_G-55_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[shouting] Mark your cards for G56!!,[Long Pause] ...G!...Five Six!,[Long Pause] [shouting] ...Final Call:... G56!!...",04_G-56_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[playful] Here comes G57!!,[Long Pause] … 57 Heinz varieties!,[Long Pause] G!...Five Seven!,[Long Pause] [shouting] ...Final Call:... G57!!...",04_G-57_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[excited] Next up is G58!!,[Long Pause] ...G!...Five Eight!,[Long Pause] [shouting] ...Final Call:... G58!!...",04_G-58_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[shouting] Looking for G59!!,[Long Pause] ...G!...Five Nine!,[Long Pause] [shouting] ...Final Call:... G59!!...",04_G-59_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[energetic] Last one in the G's is G60!!,[Long Pause]... Five dozen exactly!,[Long Pause] G!...Six Zero!,[Long Pause] [shouting] ...Final Call:... G60!!...",04_G-60_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[excited] Taking it to the outside with O61!!,[Long Pause] ...O!...Six One!,[Long Pause] [shouting] ...Final Call:... O61!!...",05_O-61_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[excited] Here comes O62!!,[Long Pause] ...O!...Six Two!,[Long Pause] [shouting] ...Final Call:... O62!!...",05_O-62_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[energetic] Next up is O63!!,[Long Pause] ...O!...Six Three!,[Long Pause] [shouting] ...Final Call:... O63!!...",05_O-63_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[excited] Looking for O64!!,[Long Pause] ...O!...Six Four!,[Long Pause] [shouting] ...Final Call:... O64!!...",05_O-64_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[excited] We have O65!!,[Long Pause] ...O!...Six Five!,[Long Pause] [shouting] ...Final Call:... O65!!...",05_O-65_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[shouting] Mark your boards for O66!!,[Long Pause] ...Clickety click!,[Long Pause] O!...Six Six!,[Long Pause] [shouting] ...Final Call:... O66!!...",05_O-66_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[playful] Here is O67!!,[Long Pause] ...O!...Six Seven!,[Long Pause] [shouting] ...Final Call:... O67!!...",05_O-67_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[energetic] Next out is O68!!,[Long Pause] ...O!...Six Eight!,[Long Pause] [shouting] ...Final Call:... O68!!...",05_O-68_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[energetic] Looking for O69!!,[Long Pause] ...Either way up!,[Long Pause] O!...Six Nine!,[Long Pause] [shouting] ...Final Call:... O69!!...",05_O-69_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[shouting] We have O70!!,[Long Pause] ...O!...Seven Zero!,[Long Pause] [shouting] ...Final Call:... O70!!...",05_O-70_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[shouting] Mark your cards for O71!!,[Long Pause] ...O!...Seven One!,[Long Pause] [shouting] ...Final Call:... O71!!...",05_O-71_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[playful] Here comes O72!!,[Long Pause] ...O!...Seven Two!,[Long Pause] [shouting] ...Final Call:... O72!!...",05_O-72_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[shouting] Next up is O73!!,[Long Pause] ...O!...Seven Three!,[Long Pause] [shouting] ...Final Call:... O73!!...",05_O-73_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[shouting] Looking for O74!!,[Long Pause] ...O!...Seven Four!,[Long Pause] [shouting] ...Final Call:... O74!!...",05_O-74_MORNING_FIRECRACKER,0.8,0.8,0
Morning Firecracker,NUMBER CALL,"[excited] Here comes O75!!,[Long Pause] …The granddaddy of them all!,[Long Pause] O!...Seven Five!,[Long Pause] [shouting] ...Final Call:... O75!!...",05_O-75_MORNING_FIRECRACKER,0.8,0.8,0
